Id,SalePrice
1652,190961.28073618677
1653,190760.40862137964
1654,232367.9779718991
1655,232111.3618691552
1656,224702.2816170042
1657,231400.350735405
1658,237141.00079847244
1659,193093.98017593776
1660,231829.74310523877
1661,497562.2844254307
1662,421989.46065775515
1663,455284.21022273786
1664,517612.1920425042
1665,404432.3697875065
1666,381790.4511512937
1667,431981.9341993886
1668,436882.29396247165
1669,397964.4405205818
1670,428081.45061520813
1671,350179.5627693874
1672,467252.1889695716
1673,374519.94278477225
1674,343631.85343937925
1675,296569.5097722425
1676,301001.47257346986
1677,296203.7446530983
1678,506415.08893113444
1679,428768.3676260442
1680,402957.8594132315
1681,359695.77736737067
1682,371996.6657278845
1683,275119.36205680715
1684,281388.7703655835
1685,287267.92734374106
1686,262988.4261595821
1687,277510.4726258309
1688,296764.6708659611
1689,301151.59132253635
1690,303537.5933076134
1691,288943.85612711776
1692,357707.1076002831
1693,275731.0977821958
1694,270324.992105667
1695,250612.0528999532
1696,356820.7856348122
1697,251262.98347314307
1698,394196.4863987558
1699,409753.59941785294
1700,329022.2509985054
1701,352513.1477633915
1702,341223.00839663344
1703,335960.8043824525
1704,372551.4294370278
1705,353525.2474569974
1706,471276.58894018317
1707,298076.9978648857
1708,295419.23378475173
1709,355530.2539807826
1710,319817.66150118643
1711,365260.1050788935
1712,345641.1024259804
1713,363099.8431413537
1714,312555.9875647307
1715,299672.5894927131
1716,273695.1130504899
1717,276648.7850136799
1718,232510.67508159718
1719,306468.6391822393
1720,348911.94150481257
1721,269128.2837358189
1722,223192.32554888702
1723,251173.0050241691
1724,307547.38031342905
1725,329762.55396223534
1726,285637.8953418904
1727,242619.74563711626
1728,286262.97148456913
1729,249888.04011530057
1730,243412.96550036408
1731,219859.7378621269
1732,212968.22043421585
1733,189495.08568770275
1734,197540.7960165101
1735,229838.58064382407
1736,188631.28891223716
1737,381830.7874412993
1738,317187.11377903144
1739,356092.38926704484
1740,298432.02285966324
1741,283648.9392637904
1742,270012.02160484856
1743,276687.38481310196
1744,414947.5976530125
1745,306128.3481082972
1746,295122.20861210185
1747,304786.1537534441
1748,309894.9304450692
1749,247004.2948181515
1750,219456.4764888354
1751,343623.8593804105
1752,194515.78736431827
1753,240674.42956717266
1754,283594.14677928295
1755,270088.11694447
1756,223070.3642615173
1757,197001.5324979371
1758,239628.53432391165
1759,249176.91850969987
1760,249029.9340856839
1761,238966.86789898737
1762,258860.29959431337
1763,271727.38964021835
1764,186512.46698744898
1765,271092.1522965133
1766,272656.01767751225
1767,314850.735166159
1768,231147.52430239087
1769,257839.81916663516
1770,256148.26543223672
1771,187592.31960221264
1772,224304.76910410612
1773,199070.7149265688
1774,230394.64520269656
1775,229903.5805134948
1776,220985.7632559617
1777,199207.29833763046
1778,236999.38101438084
1779,210278.94577886537
1780,267115.5063836784
1781,206775.17323328461
1782,154887.2151340861
1783,226132.41978426394
1784,191966.44647828466
1785,216328.60089128138
1786,199132.2431925754
1787,267711.7015287101
1788,169185.38608649233
1789,190628.16664932412
1790,130574.21235859953
1791,296950.6827976904
1792,241462.37098163785
1793,229916.4131826614
1794,262463.80173442466
1795,220711.064373133
1796,228621.17011513445
1797,225128.97869906528
1798,197119.97788934805
1799,184296.05180383823
1800,214153.40303310216
1801,201416.81668242672
1802,218300.07909661415
1803,247610.86704030354
1804,229310.31277721352
1805,229191.98192413244
1806,222006.5841390479
1807,247644.04027030244
1808,215439.75908358768
1809,213994.6178010204
1810,235973.54028557334
1811,224084.46726723388
1812,204831.3868469994
1813,209247.0758834472
1814,184405.0891896363
1815,112346.47616532445
1816,206201.90438893787
1817,214775.4038052084
1818,276060.48063371377
1819,224097.63370633684
1820,152623.3955479362
1821,217592.75437333784
1822,249603.75284926104
1823,134181.2431582366
1824,233439.05852096365
1825,220006.19197570183
1826,190073.46621891228
1827,164732.97174974228
1828,226212.14225338073
1829,240699.2457679317
1830,243752.91616258887
1831,230073.21271242225
1832,168034.4395243735
1833,235448.53063026862
1834,214914.0440594575
1835,209976.28882981138
1836,213652.1142234013
1837,178090.942883051
1838,191346.3809390962
1839,208288.1752183251
1840,229677.89165838342
1841,201075.18928356748
1842,172133.82706675655
1843,199993.0542931843
1844,227787.9108347604
1845,209924.97511659702
1846,239012.3948764298
1847,244429.34764566692
1848,120711.1754818447
1849,205846.8802691484
1850,198819.81265073782
1851,242762.34145145165
1852,213453.69674583315
1853,217132.2614090501
1854,269768.0390057459
1855,250383.7312298757
1856,313852.5094583689
1857,222721.76343090506
1858,222947.71897268342
1859,191411.7469567603
1860,243586.83560628118
1861,190468.77910298924
1862,369201.74322334956
1863,368407.91006463347
1864,368423.44132296275
1865,439158.58112457534
1866,435263.92772103194
1867,324178.2500695344
1868,387547.33967011864
1869,311611.848745489
1870,322500.20171318855
1871,344650.69150386984
1872,280072.7282497131
1873,313926.75019921106
1874,218059.1091369111
1875,275596.0762489042
1876,273702.50910530845
1877,301194.27590835467
1878,292035.2827298071
1879,205660.896823938
1880,214116.58184863254
1881,335214.7300046715
1882,342470.64345631865
1883,277706.01196522615
1884,292070.9248461444
1885,327565.09692147374
1886,366679.3981398386
1887,316684.210917962
1888,360450.54369244794
1889,262362.0841375005
1890,183144.50980931637
1891,218957.69508318487
1892,171668.2631891931
1893,210120.29457297595
1894,201047.49876597128
1895,218958.35926853563
1896,214746.57685710327
1897,193399.07869881322
1898,208806.33288680296
1899,247696.482887418
1900,230344.89968870534
1901,238613.3970110081
1902,207205.48624624754
1903,289235.4690639151
1904,214038.06757366518
1905,279537.856696432
1906,224831.2989929428
1907,301074.4173085289
1908,196922.02478126343
1909,233540.0201650022
1910,212584.7324232983
1911,277828.9414400612
1912,372936.16322510503
1913,247093.0875651876
1914,142313.17845464963
1915,389987.1772738958
1916,87982.84544496797
1917,342437.980152566
1918,224996.92238459666
1919,272403.740483152
1920,245444.83915881487
1921,453991.70132718515
1922,415009.3914945782
1923,319587.0756845693
1924,302309.07235680474
1925,304471.0660198373
1926,459679.2325748098
1927,220600.09213020303
1928,250965.51393674663
1929,211057.09262293763
1930,215837.87567270314
1931,239317.9681848646
1932,231344.12830681726
1933,262535.9759647385
1934,256482.37892647902
1935,256599.55928312824
1936,275237.1222271146
1937,265473.6269649477
1938,276104.97834264976
1939,323407.51124770474
1940,273039.7615109123
1941,253729.37383724097
1942,282840.492351281
1943,286791.77460193797
1944,402994.9237467635
1945,445548.11378637166
1946,222418.76743821893
1947,362422.2124185411
1948,256637.05443979288
1949,355673.4375968792
1950,287534.7735086554
1951,367838.5951510726
1952,319354.39962818264
1953,289397.78181655775
1954,278165.748134783
1955,214320.09682094795
1956,413274.5662938
1957,241293.39636832778
1958,381885.66422705865
1959,223786.54879710637
1960,191420.5859418586
1961,213239.5525904894
1962,182230.56963148573
1963,199264.46594980895
1964,184509.45035758964
1965,227917.30573916715
1966,227582.7131742437
1967,370269.90480362135
1968,462742.30496025644
1969,448512.98039440904
1970,433580.11520008603
1971,510098.57050663023
1972,437235.3877974849
1973,393810.821626117
1974,407953.70652481494
1975,663590.3973737874
1976,362731.48799052765
1977,422334.0584795119
1978,394672.6362135464
1979,407627.19859296083
1980,267773.05312354537
1981,420127.7419648352
1982,303224.80889241444
1983,289462.74973910116
1984,274878.76850205706
1985,311495.10532970703
1986,305602.7354838152
1987,285719.4503240916
1988,277356.9652488469
1989,299475.4731341067
1990,317253.3480430166
1991,309930.8440272447
1992,328978.1918881396
1993,274577.8017441905
1994,326175.9820437222
1995,267821.6712556507
1996,371800.98277982185
1997,386840.15689883474
1998,376514.884329858
1999,354206.7592189999
2000,389442.96146768075
2001,387265.6334779884
2002,339300.43906212086
2003,356870.4946881726
2004,386332.5878641894
2005,323094.1351527185
2006,304764.2197966564
2007,350273.60092948726
2008,323376.3099177703
2009,295723.7952158954
2010,305452.8653392447
2011,244021.68095648475
2012,274295.2737621481
2013,273437.1220335963
2014,291495.5827871659
2015,304404.46833087597
2016,288942.7246518412
2017,298665.50737926597
2018,191976.86319919443
2019,219493.4612399747
2020,173227.20750076743
2021,174670.00319401617
2022,268995.54303992866
2023,242318.35932460753
2024,373714.15127763455
2025,422586.5920494462
2026,270080.8268002698
2027,252213.77199257584
2028,244977.88096541143
2029,263997.8248805823
2030,357103.516577963
2031,324000.44992773724
2032,344537.41530384007
2033,349946.9507877398
2034,271538.278978487
2035,300481.8111959386
2036,314671.8237096474
2037,320451.2197562088
2038,416513.4995818194
2039,314657.27194556105
2040,422722.90488605155
2041,389359.1136485054
2042,291818.69220687123
2043,260974.67291819863
2044,261177.38284883462
2045,290819.4576153173
2046,217610.3352849991
2047,226252.60636050976
2048,239952.3674718507
2049,216982.6519403602
2050,267406.14149170835
2051,197235.10672523268
2052,200262.13079073047
2053,231128.54058000725
2054,172826.0502166818
2055,263415.4860622429
2056,240691.89716164907
2057,194620.20305152796
2058,305547.1188377035
2059,213380.43915368197
2060,265913.8659053487
2061,269863.97391595924
2062,199283.88155869395
2063,206568.33104247414
2064,209849.56343604624
2065,216590.8440233413
2066,260422.0693955731
2067,193105.33616514504
2068,219498.50140807824
2069,167131.40484075109
2070,197951.2537046026
2071,168671.6356200066
2072,245610.731147354
2073,220553.73478937056
2074,265536.4401300079
2075,227867.17614467768
2076,209828.74525511032
2077,234482.47823413322
2078,195295.72077207128
2079,234370.2344094473
2080,207110.3507521008
2081,210001.30787223903
2082,200373.4286625916
2083,237149.6375107197
2084,181706.35710338387
2085,192839.35172410915
2086,201302.76721518533
2087,218645.39050593344
2088,184099.45762596373
2089,167375.04424099717
2090,218753.51654584403
2091,171452.67966360622
2092,228309.67681040266
2093,256253.08813839452
2094,222336.66534328484
2095,229618.67530431296
2096,177614.1158731822
2097,202346.85823834548
2098,239533.86646642815
2099,106480.20715206489
2100,131975.3799813909
2101,201403.88275918714
2102,235002.88420383027
2103,173203.39255486545
2104,232293.08963208692
2105,248196.2236527272
2106,139321.95981328795
2107,288075.97982634255
2108,213375.4654036672
2109,185853.42206915747
2110,203434.48917146004
2111,249062.62301924382
2112,215879.91998865712
2113,208815.43904867303
2114,211190.8058866989
2115,250318.04715730553
2116,188157.4632885079
2117,222146.06539982185
2118,211182.0222575122
2119,197484.32629112084
2120,214131.92618924147
2121,153343.45107270055
2122,186682.23575227382
2123,161560.1529914895
2124,260197.6896600658
2125,231887.23742382717
2126,237692.57413920877
2127,257197.48889196268
2128,242340.50536854775
2129,164837.13719245233
2130,209639.0054867037
2131,213657.18184974464
2132,202514.36845922307
2133,209692.5907792817
2134,214043.74078690563
2135,194578.03826915985
2136,147257.78970407648
2137,185434.85888145282
2138,239831.6419824208
2139,241613.06497846916
2140,224368.3214819089
2141,252814.8049031552
2142,210746.1351835644
2143,238053.58380766702
2144,194377.53986471053
2145,224309.95438040025
2146,256631.9894499143
2147,226459.28303646436
2148,236664.13213823596
2149,257390.31142245093
2150,308801.1229581069
2151,218022.6565218903
2152,279051.17880687583
2153,277850.15407607425
2154,203867.12537759123
2155,227460.74859481165
2156,357705.24007286644
2157,329708.8903493087
2158,327607.5930986251
2159,320880.9370470424
2160,284056.64482080913
2161,349363.2126179917
2162,445258.21121054306
2163,451588.89990990865
2164,343829.1476193834
2165,285574.5058404447
2166,239921.16982464003
2167,297434.89543391415
2168,276634.40546891117
2169,288527.3311670888
2170,300031.96809472423
2171,248205.79328111326
2172,219090.01729810028
2173,256657.76387456572
2174,313937.0999169196
2175,365031.1424926531
2176,378374.18364994065
2177,329926.5566517052
2178,311052.7684449153
2179,228449.76610899786
2180,281596.8942727414
2181,288651.126403308
2182,316566.4606229132
2183,287263.8551883546
2184,201464.5075247963
2185,223311.73471530923
2186,237288.19152893918
2187,255609.27408561902
2188,252811.0675310886
2189,398963.9569931654
2190,150138.88781507057
2191,144896.4467429025
2192,172659.28980977088
2193,213071.97071938566
2194,194093.30454328773
2195,193234.7366667234
2196,183778.20696114982
2197,193341.39010869432
2198,253619.51222152752
2199,272555.2687703627
2200,216755.14723127848
2201,225990.14318027347
2202,302284.04886304983
2203,206154.82677461812
2204,238166.7960770484
2205,186172.19284228585
2206,213280.80476669152
2207,285245.7770710583
2208,313618.47910452913
2209,282148.9022873612
2210,209604.86286610877
2211,199044.45635043853
2212,214194.7701839395
2213,207862.05494066072
2214,243738.32400473324
2215,179668.45197631535
2216,234546.54480534326
2217,158967.0097323642
2218,189047.53987136343
2219,173982.87725183275
2220,129929.37482229015
2221,391027.4382150839
2222,355131.2876897624
2223,381940.02992340154
2224,307925.65050888876
2225,191409.02811346902
2226,270629.922079809
2227,316009.5859296629
2228,370857.0997279524
2229,332114.0883288968
2230,232568.852611925
2231,315127.31458095973
2232,270603.3856982938
2233,292831.5586774929
2234,351078.5017796452
2235,322261.23930512904
2236,345839.59602875635
2237,405552.9117626569
2238,285716.10017266846
2239,217385.27696943586
2240,244189.14217309002
2241,236663.3660919075
2242,208220.61310666194
2243,207042.27684233896
2244,191621.87885512062
2245,186449.40082252864
2246,224890.24262102623
2247,215452.83132958715
2248,197993.1645260665
2249,203615.15756148845
2250,212640.24427034357
2251,174557.49377309997
2252,272132.3244029102
2253,237659.41308757686
2254,264352.48990580044
2255,272187.9446426132
2256,279378.5915837926
2257,285248.24856246356
2258,256903.09911663155
2259,263362.50017900486
2260,191377.3815167204
2261,278473.56664851727
2262,288686.32473893766
2263,433525.8003043451
2264,506421.44588029734
2265,229356.92648941837
2266,352381.6225757052
2267,419498.1053207235
2268,461983.1206665768
2269,244516.46422917233
2270,298008.86867917865
2271,312345.5060325868
2272,344966.61808846984
2273,262036.2035544929
2274,269798.23806294356
2275,237563.26668570563
2276,298620.7251092433
2277,270793.157802274
2278,239798.4994713578
2279,209783.63574042358
2280,192283.3199223259
2281,261445.90084540402
2282,273845.94159011985
2283,203857.9079258584
2284,211038.2100893373
2285,222367.95033310517
2286,204056.97371014953
2287,446599.91844119574
2288,361444.9358195821
2289,390775.91425829846
2290,476681.4725610281
2291,405781.73595258663
2292,473638.31688867114
2293,500009.1699529912
2294,433975.0196201657
2295,523076.50604834454
2296,327620.1459039573
2297,433821.8957615704
2298,430861.29522510665
2299,432141.5214842921
2300,385109.53301408375
2301,403529.3704628246
2302,338947.6343948757
2303,330648.1972065021
2304,326477.4317483078
2305,302305.89144518995
2306,299059.6711767176
2307,306049.77530989377
2308,313002.2180354886
2309,384655.70695983316
2310,294722.1520572589
2311,302809.7320065608
2312,277915.9079115107
2313,271181.0951013693
2314,278138.1574087925
2315,282912.62774121645
2316,307001.0141822272
2317,280004.0000869613
2318,287464.88098512706
2319,288408.38551705563
2320,277574.8690387239
2321,328480.9478226071
2322,295564.6833326919
2323,284889.69927291083
2324,288101.42203757935
2325,314281.39064902556
2326,277230.71381915687
2327,301119.40621388867
2328,322925.8447656031
2329,274999.7315037232
2330,269608.0927418326
2331,408126.67491795355
2332,437023.6427318773
2333,387295.206638047
2334,341495.85609254986
2335,354743.19048596476
2336,380259.569505207
2337,286322.8058856693
2338,346784.9317828431
2339,322187.50084379246
2340,483556.73934994754
2341,295514.6250460765
2342,332289.47882758314
2343,325376.662362762
2344,318520.3886231361
2345,322877.36912052846
2346,299200.27701823507
2347,285148.37865899876
2348,337105.8819112447
2349,270504.5723728987
2350,395489.8177895765
2351,362917.2310776559
2352,349225.04381068074
2353,348308.5887166043
2354,232342.36239844188
2355,250979.36534056906
2356,258382.51439246954
2357,294585.54328395124
2358,296194.82229590695
2359,201322.9299702011
2360,210541.10310929967
2361,229480.99044876522
2362,349544.3721927081
2363,246793.16523321392
2364,272876.21732939244
2365,320479.94412088045
2366,283648.07584212907
2367,312580.7269209912
2368,296894.7901754442
2369,296224.71738755354
2370,259759.3222386823
2371,258308.58655690402
2372,292495.8231223915
2373,379028.95961362356
2374,378556.4950431902
2375,327795.1526599969
2376,387453.5250139432
2377,416267.51671912055
2378,233909.60856174212
2379,305868.422557957
2380,253343.97452358948
2381,257616.8583178753
2382,304524.80820844276
2383,290046.0685402355
2384,341090.7301271502
2385,258653.31509676808
2386,224947.91750663496
2387,213741.0330774563
2388,202332.65803418728
2389,214375.5315942024
2390,239628.56208760897
2391,226592.13133631344
2392,192607.2205920834
2393,262258.93199746497
2394,215752.32638971414
2395,291255.21653224085
2396,229126.7039036383
2397,304753.9304197752
2398,205561.7739686768
2399,163541.56884632935
2400,157135.6594694124
2401,203536.43410665775
2402,227185.00814896938
2403,223121.2465249605
2404,238965.17264167452
2405,254714.9224186479
2406,227961.79905963177
2407,218125.3480331758
2408,245817.66999930702
2409,196601.35376755986
2410,277155.62671330455
2411,189638.61288046325
2412,245723.10268656444
2413,203776.08687068848
2414,240965.86899889703
2415,219507.58635272575
2416,218188.21045235102
2417,217675.1859233845
2418,210889.16292871395
2419,219548.7859635183
2420,199405.64439338446
2421,121763.17681909911
2422,185395.37228903873
2423,231729.81225141045
2424,221332.04380878154
2425,280191.7873061695
2426,219568.39891172526
2427,229252.44067778694
2428,265050.32869411027
2429,183639.5970920683
2430,213940.91455428815
2431,178457.74171026703
2432,220074.7257857225
2433,221158.85565867368
2434,214869.75067404262
2435,232471.9022223954
2436,199555.963450765
2437,187566.5195970717
2438,201543.17373852292
2439,201595.3823987441
2440,221656.53831230244
2441,218565.5814973982
2442,182574.8145313675
2443,241308.4863899725
2444,219404.9906360102
2445,195582.13825460314
2446,225877.83715624362
2447,302197.75295332633
2448,226287.15670386748
2449,214313.35407863837
2450,249267.34229565528
2451,207089.84575087344
2452,284180.29088744684
2453,182483.2495112191
2454,196953.0365155961
2455,211063.0019845774
2456,238983.53991882037
2457,213860.22825398785
2458,213141.59094555606
2459,197508.41265898664
2460,238218.18286217726
2461,211936.95407138113
2462,217142.09939962113
2463,230681.41610283824
2464,260642.8040760914
2465,227634.66811628174
2466,211370.66089711897
2467,250531.20981849264
2468,173045.34280696814
2469,165533.64019739558
2470,280142.47041443083
2471,300556.82162576425
2472,255490.4648386303
2473,197718.17977425805
2474,157175.60580077628
2475,306609.3341383671
2476,192076.2600178402
2477,200989.45443630684
2478,242857.46322678518
2479,187343.14502101066
2480,238802.8843627777
2481,222921.2963369612
2482,223620.75699652662
2483,184479.284165123
2484,220526.89593345998
2485,217673.7886455292
2486,223735.43833021098
2487,285057.2714958871
2488,265185.4675708916
2489,236684.76449523447
2490,235204.31380137987
2491,201979.6706783981
2492,278289.85996884643
2493,247470.61088404083
2494,241431.94043892412
2495,162096.27927940944
2496,328258.57479734113
2497,247954.10416397243
2498,177305.60361973196
2499,158480.5927429241
2500,197738.6099631989
2501,233988.89683226915
2502,233089.68932187627
2503,199897.88666430349
2504,125721.65398459835
2505,317092.8993333564
2506,360149.67322535603
2507,371845.0692565008
2508,361950.13630225696
2509,315880.06009139866
2510,308361.03785748524
2511,274021.18329210975
2512,296597.9794225828
2513,332873.0395249
2514,382498.9609347505
2515,223707.59093960398
2516,264739.1139728129
2517,220884.5159429605
2518,231068.05604522978
2519,316903.5732962615
2520,312371.5373872835
2521,286043.3094584532
2522,313651.0007397963
2523,202648.54663167777
2524,228891.21206706273
2525,227312.32800937397
2526,233698.8843312515
2527,211449.72536615632
2528,210245.4464092676
2529,231963.90198905952
2530,211745.50709700654
2531,327502.4169172449
2532,314851.54339934187
2533,297500.1394858784
2534,340664.6066591004
2535,362235.64047957235
2536,323657.402891082
2537,326991.8490428813
2538,281059.26756469
2539,294449.56627134327
2540,276639.4785822863
2541,282740.9398359726
2542,259665.51290075574
2543,195818.51650520833
2544,207533.3623978314
2545,226571.19246509788
2546,224287.56855669105
2547,243014.25849496503
2548,246826.75012713065
2549,239626.49302802444
2550,713123.971568909
2551,235491.2151167076
2552,228364.07146798307
2553,162934.61324582947
2554,166495.25593913812
2555,194404.9420645521
2556,173231.65455004456
2557,180613.49686159845
2558,237617.13366489857
2559,210758.21533305943
2560,226818.66488813213
2561,229874.31393804215
2562,224688.3918757944
2563,213020.56739323772
2564,274369.55432693707
2565,203570.45006974717
2566,214283.48006592086
2567,194243.13906441815
2568,268054.5565099055
2569,293286.7014249179
2570,209631.17189043132
2571,253610.37036141683
2572,244940.9510923361
2573,300419.7135715033
2574,469405.07029293757
2575,241471.1425908599
2576,229613.3598918214
2577,238098.5471089792
2578,174816.0270965551
2579,97000.92732962035
2580,191837.30948141287
2581,201814.34801320964
2582,234507.80380469607
2583,353259.255076475
2584,273847.8480042112
2585,288170.7214287347
2586,317497.4772346893
2587,286687.27826626506
2588,229930.51091445796
2589,251753.89225373208
2590,318620.14255894534
2591,348750.16042714496
2592,307607.5828214518
2593,354522.46768097393
2594,284386.15188672394
2595,309565.35366104543
2596,411697.753298874
2597,285057.0216792703
2598,368080.3658439149
2599,426977.7772376812
2600,90126.7350445732
2601,235096.59916290967
2602,150719.82378613017
2603,178955.05993661284
2604,169721.0012522007
2605,152650.49387488165
2606,249464.48564781016
2607,311157.4570438629
2608,294414.22776969965
2609,266166.4042656559
2610,208521.72725434788
2611,204419.31485456624
2612,245151.05372186867
2613,224110.34105983726
2614,194680.5130107433
2615,262167.6903121427
2616,247183.33084870898
2617,287193.9591052269
2618,333083.0008637565
2619,295249.79770721565
2620,266813.2778449429
2621,262889.6596500594
2622,275171.4486457212
2623,323213.44386226195
2624,385464.5739181526
2625,354762.704851703
2626,262397.185855828
2627,248470.4732577377
2628,483274.9678083081
2629,521673.4403595724
2630,413954.70235369215
2631,515572.5020310553
2632,457474.14135414315
2633,355788.17139585176
2634,462608.996508284
2635,256239.00546415523
2636,267480.5772636195
2637,300114.1983405887
2638,355805.61674811854
2639,276160.55736448616
2640,243750.69062996935
2641,182726.39958658628
2642,277436.0503607467
2643,196789.87303786702
2644,205371.66001216904
2645,199279.4722544863
2646,186320.72698275303
2647,201313.9330695595
2648,223105.93278142624
2649,239382.1548296928
2650,217382.2565012041
2651,226493.18407369894
2652,452617.84570008283
2653,339150.47304796195
2654,335440.5086160379
2655,458547.6591233101
2656,412453.17497341475
2657,434372.17047915235
2658,384677.09856676194
2659,384993.37875749846
2660,430048.6767955113
2661,416707.553421356
2662,445260.5894693474
2663,356563.5866832442
2664,374792.62266834895
2665,404112.9296205174
2666,374143.9794316252
2667,279672.5741166319
2668,284722.90528581245
2669,282106.30197474896
2670,374392.20297046145
2671,290386.9386373302
2672,291234.2810199347
2673,291355.2239267295
2674,292821.0014863431
2675,260702.61086161318
2676,307011.01450368436
2677,290512.63907220843
2678,348255.5566701356
2679,361119.0697326246
2680,360977.6145042358
2681,467103.4662883461
2682,399701.62518870085
2683,525442.3573600582
2684,389570.60928307474
2685,409145.726638976
2686,346940.1653769375
2687,367625.50058153947
2688,310065.11117064767
2689,297577.5801499132
2690,450735.03236045665
2691,283967.52004612004
2692,234531.4999893536
2693,300789.167738019
2694,243630.3244477203
2695,300501.7995560947
2696,287693.73198218783
2697,270872.3833990772
2698,308507.85147702764
2699,265252.00197597826
2700,245133.83022019104
2701,254272.22027408332
2702,204476.87686199136
2703,231429.69759594253
2704,228277.94000517204
2705,187086.4323935255
2706,192701.6701169561
2707,221483.76002144674
2708,202322.65962571278
2709,206049.27580309822
2710,206012.83719610004
2711,235179.71095496742
2712,433929.46515565366
2713,265317.1343803033
2714,249541.49506255751
2715,259140.34272575565
2716,232782.81443707156
2717,278323.66466953955
2718,313717.45567174675
2719,242600.3028893026
2720,282097.6101549994
2721,220753.8451090569
2722,265671.1860366175
2723,255612.87805877044
2724,212688.02564249374
2725,211487.8600377352
2726,222512.76791708218
2727,233103.9401209138
2728,282255.0245460663
2729,227089.85548514943
2730,225264.28194875992
2731,224196.94108974095
2732,215092.48209479242
2733,239075.70821524784
2734,234205.91535174008
2735,228610.26471092855
2736,211322.08974832622
